virus tax id	virus name	virus lineage	refseq id	KEGG GENOME	KEGG DISEASE	DISEASE	host tax id	host name	host lineage	pmid	evidence	sample type	source organism
1165136	Lactococcus virus ASCC281	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus	JQ740789	NA	NA	NA	1358	Lactococcus lactis	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus	NA	RefSeq	NA	NA
1165151	Lactococcus virus ASCC465	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus	JQ740804	NA	NA	NA	1358	Lactococcus lactis	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus	NA	RefSeq	NA	NA
1165160	Lactococcus virus ASCC532	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus	JQ740813	NA	NA	NA	1358	Lactococcus lactis	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus	NA	RefSeq	NA	NA
494269	Lactococcus virus Bibb29	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus	NC_011046	NA	NA	NA	1358	Lactococcus lactis	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus	NA	RefSeq	NA	NA
63118	Lactococcus virus bIL170	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus	NC_001909	NA	NA	NA	1358	Lactococcus lactis	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus	NA	RefSeq	NA	NA
36343	Lactococcus virus bIL67	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; C2virus	NC_001629	NA	NA	NA	1358	Lactococcus lactis	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus	7812447	Literature	NA	NA
31537	Lactococcus virus c2	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; C2virus	NC_001706	NA	NA	NA	1357	Lactococcus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae	NA	UniProt	NA	NA
31537	Lactococcus virus c2	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; C2virus	NC_001706	NA	NA	NA	1358	Lactococcus lactis	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus	NA	RefSeq	NA	NA
665883	Lactococcus virus CB13	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus	NC_013155	NA	NA	NA	1358	Lactococcus lactis	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus	NA	RefSeq	NA	NA
665884	Lactococcus virus CB14	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus	NC_013152	NA	NA	NA	1358	Lactococcus lactis	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus	NA	RefSeq	NA	NA
665886	Lactococcus virus CB19	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus	FJ848884	NA	NA	NA	1358	Lactococcus lactis	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus	NA	RefSeq	NA	NA
665887	Lactococcus virus CB20	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus	FJ848885	NA	NA	NA	1358	Lactococcus lactis	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus	NA	RefSeq	NA	NA
213775	Lactococcus virus jj50	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus	NC_008371	NA	NA	NA	1358	Lactococcus lactis	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus	NA	RefSeq	NA	NA
388452	Lactococcus virus KSY1	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; unassigned Podoviridae	NC_009817	NA	NA	NA	1358	Lactococcus lactis	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus	NA	RefSeq	NA	NA
83129	Lactococcus virus P008	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus	NC_008363	NA	NA	NA	272623	Lactococcus lactis subsp. lactis Il1403	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis	NA	RefSeq, UniProt	NA	NA
254252	Lactococcus virus P2	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus	GQ979703	NA	NA	NA	416870	Lactococcus lactis subsp. cremoris MG1363	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis	15150253	Literature, RefSeq	NA	NA
31532	Lactococcus virus sk1	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus	NC_001835	NA	NA	NA	1358	Lactococcus lactis	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus	NA	RefSeq, UniProt	NA	NA
287412	Lactococcus virus Sl4	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus	NC_028900	NA	NA	NA	1358	Lactococcus lactis	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus	NA	RefSeq	NA	NA
1468454	Lagenaria siceraria endornavirus-California	Viruses; dsRNA viruses; Endornaviridae; Alphaendornavirus; Lagenaria siceraria alphaendornavirus	NC_023641	NA	NA	NA	3668	Lagenaria siceraria	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Cucurbitales; Cucurbitaceae; Benincaseae; Lagenaria	NA	RefSeq	NA	NA
1965306	Lagenaria siceraria endornavirus-Hubei	Viruses; dsRNA viruses; Endornaviridae; unclassified Endornavirus	NC_034216	NA	NA	NA	3668	Lagenaria siceraria	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Cucurbitales; Cucurbitaceae; Benincaseae; Lagenaria	NA	RefSeq	NA	NA
706530	Lagenorhynchus acutus papillomavirus	Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Firstpapillomavirinae; Upsilonpapillomavirus; Upsilonpapillomavirus 1; Tursiops truncatus papillomavirus 1; Tursiops truncatus papillomavirus type 3	GU117624	NA	NA	NA	90246	Lagenorhynchus acutus	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Cetacea; Odontoceti; Delphinidae; Lagenorhynchus	NA	RefSeq	NA	NA
38766	Lagos bat lyssavirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Lyssavirus	NC_020807	NA	NA	NA	9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	NA	UniProt	NA	NA
38766	Lagos bat lyssavirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Lyssavirus	NC_020807	NA	NA	NA	40674	Mammalia	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii	NA	UniProt	NA	NA
38766	Lagos bat lyssavirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Lyssavirus	NC_020807	NA	NA	NA	77214	Eidolon helvum	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Chiroptera; Megachiroptera; Pteropodidae; Pteropodinae; Eidolon	NA	RefSeq	NA	NA
1685724	Lake Sarah-associated circular molecule 1	Viruses; unclassified viruses	NC_029601	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685725	Lake Sarah-associated circular molecule 10	Viruses; unclassified viruses	NC_029634	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685726	Lake Sarah-associated circular molecule 11	Viruses; unclassified viruses	NC_029640	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1809112	Lake Sarah-associated circular molecule 12	Viruses; unclassified viruses	NC_029620	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685727	Lake Sarah-associated circular molecule 2	Viruses; unclassified viruses	NC_029603	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685728	Lake Sarah-associated circular molecule 3	Viruses; unclassified viruses	NC_029602	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685729	Lake Sarah-associated circular molecule 4	Viruses; unclassified viruses	NC_029606	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685730	Lake Sarah-associated circular molecule 5	Viruses; unclassified viruses	NC_029608	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685731	Lake Sarah-associated circular molecule 6	Viruses; unclassified viruses	NC_029615	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685732	Lake Sarah-associated circular molecule 7	Viruses; unclassified viruses	NC_029618	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685733	Lake Sarah-associated circular molecule 8	Viruses; unclassified viruses	NC_029621	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685734	Lake Sarah-associated circular molecule 9	Viruses; unclassified viruses	NC_029632	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685735	Lake Sarah-associated circular virus-1	Viruses; unclassified viruses	NC_029607	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685736	Lake Sarah-associated circular virus-10	Viruses; unclassified viruses	NC_029589	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685737	Lake Sarah-associated circular virus-11	Viruses; unclassified viruses	NC_029612	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685738	Lake Sarah-associated circular virus-12	Viruses; unclassified viruses	NC_029590	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685739	Lake Sarah-associated circular virus-13	Viruses; unclassified viruses	NC_029592	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685740	Lake Sarah-associated circular virus-14	Viruses; unclassified viruses	NC_029594	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685741	Lake Sarah-associated circular virus-15	Viruses; unclassified viruses	NC_029595	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685742	Lake Sarah-associated circular virus-16	Viruses; unclassified viruses	NC_029596	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685743	Lake Sarah-associated circular virus-17	Viruses; unclassified viruses	NC_029599	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685744	Lake Sarah-associated circular virus-18	Viruses; unclassified viruses	NC_029604	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685745	Lake Sarah-associated circular virus-19	Viruses; unclassified viruses	NC_029609	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685746	Lake Sarah-associated circular virus-2	Viruses; unclassified viruses	NC_029610	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685747	Lake Sarah-associated circular virus-20	Viruses; unclassified viruses	NC_029622	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685748	Lake Sarah-associated circular virus-21	Viruses; unclassified viruses	NC_029628	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685749	Lake Sarah-associated circular virus-22	Viruses; unclassified viruses	NC_029636	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685750	Lake Sarah-associated circular virus-23	Viruses; unclassified viruses	NC_029637	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685751	Lake Sarah-associated circular virus-24	Viruses; unclassified viruses	NC_029639	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685752	Lake Sarah-associated circular virus-25	Viruses; unclassified viruses	NC_029613	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685753	Lake Sarah-associated circular virus-26	Viruses; unclassified viruses	NC_029614	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685754	Lake Sarah-associated circular virus-27	Viruses; unclassified viruses	NC_029630	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685755	Lake Sarah-associated circular virus-28	Viruses; unclassified viruses	NC_029617	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685756	Lake Sarah-associated circular virus-29	Viruses; unclassified viruses	NC_029619	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685757	Lake Sarah-associated circular virus-3	Viruses; unclassified viruses	NC_029611	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685758	Lake Sarah-associated circular virus-30	Viruses; unclassified viruses	NC_029577	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685759	Lake Sarah-associated circular virus-31	Viruses; unclassified viruses	NC_029579	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685760	Lake Sarah-associated circular virus-32	Viruses; unclassified viruses	NC_029581	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685761	Lake Sarah-associated circular virus-33	Viruses; unclassified viruses	NC_029586	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685762	Lake Sarah-associated circular virus-34	Viruses; unclassified viruses	NC_029588	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685763	Lake Sarah-associated circular virus-35	Viruses; unclassified viruses	NC_029605	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685764	Lake Sarah-associated circular virus-36	Viruses; unclassified viruses	NC_029591	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685765	Lake Sarah-associated circular virus-37	Viruses; unclassified viruses	NC_029593	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685766	Lake Sarah-associated circular virus-38	Viruses; unclassified viruses	NC_029597	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685767	Lake Sarah-associated circular virus-39	Viruses; unclassified viruses	NC_029598	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685768	Lake Sarah-associated circular virus-4	Viruses; unclassified viruses	NC_029580	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685769	Lake Sarah-associated circular virus-40	Viruses; unclassified viruses	NC_029600	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685770	Lake Sarah-associated circular virus-41	Viruses; unclassified viruses	NC_029616	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685771	Lake Sarah-associated circular virus-42	Viruses; unclassified viruses	NC_029623	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685772	Lake Sarah-associated circular virus-43	Viruses; unclassified viruses	NC_029624	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685773	Lake Sarah-associated circular virus-44	Viruses; unclassified viruses	NC_029631	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685774	Lake Sarah-associated circular virus-45	Viruses; unclassified viruses	NC_029633	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685775	Lake Sarah-associated circular virus-46	Viruses; unclassified viruses	NC_029635	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685776	Lake Sarah-associated circular virus-47	Viruses; unclassified viruses	NC_029638	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685777	Lake Sarah-associated circular virus-48	Viruses; unclassified viruses	NC_029625	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685778	Lake Sarah-associated circular virus-49	Viruses; unclassified viruses	NC_029626	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685779	Lake Sarah-associated circular virus-5	Viruses; unclassified viruses	NC_029582	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685780	Lake Sarah-associated circular virus-50	Viruses; unclassified viruses	NC_029627	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685781	Lake Sarah-associated circular virus-51	Viruses; unclassified viruses	NC_029629	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685783	Lake Sarah-associated circular virus-6	Viruses; unclassified viruses	NC_029583	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685784	Lake Sarah-associated circular virus-7	Viruses; unclassified viruses	NC_029584	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685785	Lake Sarah-associated circular virus-8	Viruses; unclassified viruses	NC_029585	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1685786	Lake Sarah-associated circular virus-9	Viruses; unclassified viruses	NC_029587	NA	NA	NA	1	root	NA	26873065	Literature	NA	NA
1547219	Lake Sinai virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Sinaivirus; unclassified Sinaivirus	NC_032433	NA	NA	NA	6960	Hexapoda	Eukaryota; Metazoa; Arthropoda	NA	RefSeq	NA	NA
1041806	Lake Sinai virus 1	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Sinaivirus	NC_035466	NA	NA	NA	7460	Apis mellifera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Apidae; Apinae; Apini; Apis	NA	RefSeq	NA	NA
1041831	Lake Sinai virus 2	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Sinaivirus	NC_035467	NA	NA	NA	7460	Apis mellifera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Apidae; Apinae; Apini; Apis	NA	RefSeq	NA	NA
1983561	Lake Sinai Virus NE	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Sinaivirus; unclassified Sinaivirus	NC_035113	NA	NA	NA	7460	Apis mellifera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Apidae; Apinae; Apini; Apis	NA	RefSeq	NA	NA
1983562	Lake Sinai Virus SA1	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Sinaivirus; unclassified Sinaivirus	NC_035111	NA	NA	NA	7460	Apis mellifera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Apidae; Apinae; Apini; Apis	NA	RefSeq	NA	NA
1983563	Lake Sinai Virus SA2	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Sinaivirus; unclassified Sinaivirus	NC_035112	NA	NA	NA	7460	Apis mellifera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Apidae; Apinae; Apini; Apis	NA	RefSeq	NA	NA
1983564	Lake Sinai Virus TO	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Sinaivirus; unclassified Sinaivirus	NC_035116	NA	NA	NA	7460	Apis mellifera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Apidae; Apinae; Apini; Apis	NA	RefSeq	NA	NA
378830	Lake Victoria marburgvirus - Angola2005	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Filoviridae; Marburgvirus; Marburg marburgvirus	DQ447657	NA	NA	NA	9407	Rousettus aegyptiacus	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Chiroptera; Megachiroptera; Pteropodidae; Pteropodinae; Rousettus	NA	UniProt	NA	NA
378830	Lake Victoria marburgvirus - Angola2005	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Filoviridae; Marburgvirus; Marburg marburgvirus	DQ447657	NA	NA	NA	9534	Chlorocebus aethiops	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Chlorocebus	NA	UniProt	NA	NA
378830	Lake Victoria marburgvirus - Angola2005	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Filoviridae; Marburgvirus; Marburg marburgvirus	DQ447657	NA	NA	NA	9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	NA	RefSeq, UniProt	NA	NA
448086	Lake Victoria marburgvirus - Ci67	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Filoviridae; Marburgvirus; Marburg marburgvirus	EF446132	NA	NA	NA	9534	Chlorocebus aethiops	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Chlorocebus	17940965	Literature	NA	NA
448086	Lake Victoria marburgvirus - Ci67	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Filoviridae; Marburgvirus; Marburg marburgvirus	EF446132	NA	NA	NA	10141	Cavia porcellus	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Rodentia; Hystricomorpha; Caviidae; Cavia	17940965	Literature	NA	NA
378831	Lake Victoria marburgvirus - DRC1999	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Filoviridae; Marburgvirus; Marburg marburgvirus	DQ447652	NA	NA	NA	9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	NA	RefSeq	NA	NA
1126254	Lake Victoria marburgvirus - Leiden	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Filoviridae; Marburgvirus; Marburg marburgvirus	JN408064	NA	NA	NA	9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	NA	RefSeq	NA	NA
35258	Lambdapapillomavirus 2	Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Firstpapillomavirinae; Lambdapapillomavirus	NC_001619	NA	NA	NA	9615	Canis lupus familiaris	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Carnivora; Caniformia; Canidae; Canis; Canis lupus	NA	UniProt	NA	NA
1642929	Lambdina fiscellaria nucleopolyhedrovirus	Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Alphabaculovirus	NC_026922	NA	NA	NA	84293	Lambdina fiscellaria	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Neolepidoptera; Heteroneura; Geometroidea; Geometridae; Ennominae; Lambdina	NA	RefSeq	NA	NA
515320	Lamium leaf distortion virus	Viruses; Ortervirales; Caulimoviridae; Caulimovirus	NC_010737	NA	NA	NA	53163	Lamium maculatum	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Lamiales; Lamiaceae; Lamioideae; Lamieae; Lamium	NA	RefSeq	NA	NA
1432135	Lamium mild mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Secoviridae; Comovirinae; Fabavirus	NC_023016, NC_023017	NA	NA	NA	53159	Lamium album	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Lamiales; Lamiaceae; Lamioideae; Lamieae; Lamium	NA	RefSeq	NA	NA
